Year,Region,State for Tableau,Eggs,"Food prep. by consumer unit, out-of-town trips","Meats, poultry, fish, and eggs",Bakery products,Beef,Cereals and bakery products,Cereals and cereal products,Dairy products,Fats and oils,Fish and seafood,Food away from home,Food at home,Food,Fresh vegetables,Fresh fruits,Fruits and vegetables,Fresh milk and cream,Miscellaneous foods,Nonalcoholic beverages,Other dairy products,Other food at home,Other meats,Pork,Poultry,Processed fruits,Processed vegetables,Sugar and other sweets,Alcoholic beverages
2016,All,,56.885385316733505,55.86957486464898,904.0713023552287,358.581089585838,247.85775030862453,532.284676892292,174.71939775853858,416.48228535465597,112.75496018138249,132.05535877098848,3203.8661658745978,4113.0165204902505,7316.882686364847,258.0158548294698,292.55341020034376,795.3795839821845,141.19765283974922,745.6048718300427,399.21350766921904,275.28463251490683,1464.7986719058874,121.89725425014322,171.67196640228502,174.71939775853858,110.72333927721344,135.10279012724206,150.33994690850997,491.65225880891103
2015,northeast,New York,62.49643153594504,53.275646555231845,900.563333116323,356.53701925424394,212.07805455640369,555.2961621718397,198.7591429175957,436.4504890870917,116.79660975570059,138.31177471069807,3015.1966886932178,4035.630226558813,7050.82691525203,279.69714441496717,314.5312210087726,843.1895599029962,147.53255969141128,648.5285436434954,353.4634242606729,288.9179293956804,1299.1061506160386,141.38536970426912,156.75334467212446,189.5383579368825,123.96833140736643,126.0173947364138,127.04192640093748,575.7867954623134
2015,midwest,Iowa,59.42283654237399,52.25111489070816,969.2069546394102,366.7823358994808,309.4085626861542,546.0753771911264,179.29304129164564,449.7694007258997,110.64941976855845,115.77207809117691,3010.0740303705993,4253.855471102359,7263.929501472958,242.8140044921144,293.0160560537751,775.5704700444328,146.50802802688756,816.5517366253805,376.003120880194,303.26137269901204,1514.2578001660129,137.28724304617438,177.24397796259828,170.07225631093246,104.50222978141632,134.2136480526033,158.80240800117184,535.8300605458895
2015,south,Florida,64.54549486499243,40.98126658094758,890.3180164710859,335.02185429924634,244.86306782116176,492.7997306358946,158.80240800117184,373.9540575511466,111.67395143308217,118.84567308474794,2927.086965544181,3848.140931950977,6775.227897495158,217.20071287902215,246.91213115020915,706.9268485213458,132.16458472355595,690.5343418889667,395.4692225061441,241.78947282759069,1384.1422787715046,115.77207809117691,174.17038296902714,171.09678797545615,100.40410312332158,141.38536970426912,145.48349636236392,431.32783076447316
2015,west,California,72.74174818118196,78.88893816832409,929.2502197229865,373.9540575511466,238.71587783401958,559.3942888299345,186.46476294331143,469.2355023518497,117.82114142022428,149.58162302045864,3472.1378110707838,4494.620412265424,7966.758223336208,302.23684103448835,344.24263927995963,891.3425481356097,154.7042813430771,845.2386232320438,395.4692225061441,313.5066893442489,1646.4223848895688,124.99286307189008,161.87600299474292,181.34210462069302,120.89473641379534,123.96833140736643,209.00445956283264,645.4549486499243
2015,All,,64.54549486499243,53.275646555231845,917.9803714132256,354.48795592519656,251.01025780830392,530.7074022232711,176.21944629807456,423.1315774482837,113.72301476212952,129.09098972998487,3081.7912468872582,4113.494633062613,7195.285879949871,253.05932113735128,290.96699272472785,787.8648500187172,143.43443303331654,743.8099884441983,383.17484253185984,279.69714441496717,1453.8104319591152,127.04192640093748,169.04772464640874,176.21944629807456,110.64941976855845,133.18911638807958,158.80240800117184,527.6338072297
2014,northeast,New York,63.366202913382864,58.085686003934285,970.5590079566472,397.0948715905326,227.06222710628856,598.810617531468,202.77184932282518,488.97586581493766,120.39578553542744,167.92043772046455,2920.1258509250606,4319.462831928931,7238.532579472102,279.8673962007743,299.9333604566788,844.8827055117714,168.9765411023543,697.0282320472113,386.5338377716354,319.9993247125834,1415.1785317322172,151.02278361022908,162.639920811016,198.5474357952663,122.50799229920686,142.57395655511144,153.13499037400857,552.3420687283207
2014,midwest,Iowa,54.917375858265146,57.02958262204457,933.5953895905077,384.421631007856,257.68922518109025,577.6885498936738,193.2669188858177,499.5368996338348,123.56409568109656,102.44202804330229,2930.686884743957,4354.314243531292,7285.001128275249,240.79157107085487,279.8673962007743,795.2458465629549,160.52771404723654,811.0873972913007,391.814354681084,339.00918558659833,1548.247557850321,141.51785317322168,205.94015946849427,171.0887478661337,120.39578553542744,153.13499037400857,163.6960241929057,538.6127247637544
2014,south,Florida,61.25399614960343,42.244135275588576,930.4270794448382,342.1774957322674,238.67936430707542,514.3223469802908,172.14485124802343,387.58994115352516,114.05916524408914,129.90071597243485,2818.739926263647,3917.0874434289503,6735.827369692596,222.8378135787297,251.352604889752,719.2064030668954,143.63005993700114,683.2988880826451,397.0948715905326,243.959881216524,1364.4855694015107,120.39578553542744,198.5474357952663,182.70588506692056,101.38592466141256,143.63005993700114,126.73240582676573,384.421631007856
2014,west,California,67.59061644094172,66.534513059052,944.1564234094044,346.40190925982625,256.6331217992006,534.3883112361954,187.98640197636917,459.4049711220257,130.95681935432458,155.24719713778802,3179.927282869929,4397.61448218877,7577.5417650587015,296.7650503110097,350.6263227873851,894.5195644605881,159.47161066534684,803.6946736180727,404.4875952637605,300.9894638385685,1564.0891085786666,118.28357877164801,168.9765411023543,178.48147153936168,124.62019906298627,122.50799229920686,159.47161066534684,560.7908957834384
2014,All,,61.25399614960343,53.861272476375426,942.044216645625,362.243459988172,245.0159845984137,548.1176552007618,185.87419521258968,446.73173053934914,121.45188891731712,136.23733626377316,2943.360125326634,4193.786529484055,7138.2027581925795,253.46481165353146,289.37232663778167,798.414156708624,155.24719713778802,741.3845740865794,396.03876820864286,291.4845334015611,1459.5348737715854,129.90071597243485,186.93029859447944,181.64978168503086,115.11526862597886,140.46174979133198,146.79837008267026,488.97586581493766
2013,northeast,New York,60.850508776392786,53.377639277537526,1006.7022767743576,427.0211142203002,235.92916560671586,644.8018824726532,217.78076825235308,493.20938692444673,127.0387814805393,169.7408929025693,3000.89088018316,4507.207860595268,7508.098740778428,286.1041465276012,306.38764945306536,874.3257313660646,175.0786568303231,730.2061053167132,421.6833502925464,318.13073009412363,1488.168583057746,148.3898371915543,176.14620961587383,216.71321546680232,135.5792037649453,145.18717883490206,155.86270669040954,562.6003179852454
2013,midwest,Iowa,57.64785041974052,43.769664207580774,876.4608369371663,409.94026965148817,226.3211905367591,623.4508267616383,213.5105571101501,465.4530145001272,137.7143093360468,103.5526201984228,2640.058038667006,4397.249923683541,7037.3079623505455,242.33448232002036,302.1174383108624,833.7587255151361,166.53823454591702,843.3667005850928,407.80516408038665,298.91477995421013,1598.1265199694733,140.91696769269902,183.61907911472903,163.3355761892648,133.44409819384381,156.9302594759603,166.53823454591702,465.4530145001272
2013,south,Florida,59.78295599084203,32.02658356652251,891.4065759348765,348.0222080895446,239.1318239633681,525.2359704909692,176.14620961587383,375.7785805138642,112.09304248282879,116.3632536250318,2614.4367718137883,3850.662897481557,6465.099669295346,211.37545153904858,229.52384889341133,676.8284660391759,148.3898371915543,696.0444161790892,405.6700585092851,227.38874332230984,1380.3457517171203,114.2281480539303,186.8217374713813,175.0786568303231,102.48506741287204,133.44409819384381,135.5792037649453,384.3190027982701
2013,west,California,62.98561434749428,59.78295599084203,913.8251844314424,380.0487916560672,227.38874332230984,580.7487153396082,200.6999236835411,488.93917578224364,132.37654540829303,149.4573899771051,3109.7812643093357,4555.247735945051,7665.029000254389,302.1174383108624,359.7652887306029,920.2305011447467,169.7408929025693,888.2039175782244,407.80516408038665,319.19828287967437,1652.5717120325617,119.56591198168405,174.0111040447723,180.4164207580768,135.5792037649453,123.83612312388705,165.47068176036632,563.6678707707963
2013,All,,59.78295599084203,44.83721699313152,913.8251844314424,383.2514500127193,233.79406003561436,580.7487153396082,197.49726532688882,441.9668532180106,124.9036759094378,130.24143983719154,2802.32606207072,4245.657428135334,7047.983490206054,251.9424573899771,288.2392520987026,801.7321419486136,162.2680234037141,777.1784278809462,409.94026965148817,279.69882981429663,1507.3845331976595,127.0387814805393,181.48397354362754,181.48397354362754,122.76857033833627,138.78186212159756,152.66004833375732,475.060989570084
2012,northeast,New York,59.658619486410686,54.23510862400971,974.0625508872147,424.11854943975607,236.46507360068242,635.6354730733939,211.51692363363793,485.9465732711271,123.65604766274215,156.197112837148,3152.1445132274453,4399.552011579669,7551.696524807115,270.0908409475684,309.1401191568554,865.5923336391952,165.95943238946973,711.5646251470074,401.3398038176719,319.9871408816573,1439.3997828812176,156.197112837148,172.46764542435088,193.0769867014746,137.75717590498468,147.5194954573064,147.5194954573064,580.3156622769039
2012,midwest,Iowa,54.23510862400971,48.811597761608745,864.5076314667149,404.5939103351125,245.14269098052392,603.094407898988,198.50049756387557,456.65961461416185,126.91015418018274,112.80902593794022,2696.5696007857628,4236.846685707639,6934.500988665883,223.44864753092003,284.19196918981095,789.6631815655817,156.197112837148,788.5784793931012,392.66218643783037,300.46250177701387,1524.0065523346732,136.6724737325045,168.1288367344301,149.68889980226683,130.16426069762332,151.85830414722722,165.95943238946973,474.0148493738449
2012,south,Florida,54.23510862400971,47.72689558912855,910.0651227108832,351.443503883583,248.3967974979645,529.3346601703348,178.97585845923211,415.4409320599144,114.9784302829006,125.82545200770257,2716.094239890407,3961.33233389767,6677.426573788078,214.7710301510785,236.46507360068242,690.9552838698837,161.62062369954896,700.7176034222057,401.3398038176719,254.9050105328457,1414.4516329141736,120.40194114530158,193.0769867014746,167.04413456195,105.21611073057886,134.50306938754412,149.68889980226683,406.7633146800729
2012,west,California,65.08213034881166,71.59034338369283,968.6390400248137,394.83159078279084,248.3967974979645,611.7720252788297,215.8557323235587,490.28538196104796,134.50306938754412,162.70532587202916,3225.904260956098,4633.847680835392,7859.751941791488,298.29309743205346,340.59648215878104,906.8110161934424,177.89115628675185,862.3382271217545,410.0174211975135,312.394225674296,1655.2555152047767,127.99485635266295,174.6370497693113,189.82288018403403,134.50306938754412,133.4183672150639,177.89115628675185,568.3839383796219
2012,All,,57.4892151414503,54.23510862400971,924.1662509531257,386.1539734029492,245.14269098052392,583.5697687943447,197.41579539139542,454.4902102692015,123.65604766274215,136.6724737325045,2904.8324179019605,4253.117218294842,7157.949636196802,245.14269098052392,283.10726701733074,792.9172880830223,164.87473021698955,758.2068185636557,401.3398038176719,289.61548005221186,1496.8889980226684,132.3336650425837,180.06056063171226,172.46764542435088,123.65604766274215,141.0112824224253,159.45121935458857,489.20067978856764
2011,northeast,New York,58.78391810896357,55.392538218061816,997.0656879251128,457.83628527173556,243.0488921812917,689.5805778166879,231.74429254495246,501.92422385345816,127.74197589063236,165.04715469055154,3052.2419018115693,4633.7553909354165,7685.997292746986,295.0500505084517,314.2678698902282,916.8030305071048,168.4385345814533,752.8863357801872,422.7920263990842,333.48568927200483,1527.2514108694186,168.4385345814533,171.82991447235503,189.9172738904977,148.0902552360428,158.2643949087481,168.4385345814533,555.0558421442521
2011,midwest,Iowa,53.131618290794,47.47931847262443,894.1938312344266,423.92248636271796,247.5707320358273,616.1006801804834,193.3086537813994,462.35812512627115,125.48105596336454,102.87185669068623,2707.451612903225,4342.096720317866,7049.548333221092,229.48337261768467,274.70177116304126,786.8001346892047,161.65577479964978,830.8880732709273,405.83512694457534,301.8328102902552,1583.7744090511144,159.39485487238198,182.00405414506028,149.22071519967673,134.52473567243587,146.9597952724089,172.9603744359889,437.488005926325
2011,south,Florida,54.26207825442791,42.95747861808876,916.8030305071048,366.2690282173884,246.4402720721934,540.3598626170112,174.09083439962288,402.44374705367363,115.30691629065929,125.48105596336454,2796.757950030305,3962.262172536871,6760.15058253081,213.65693312680983,227.22245269041687,691.8414977439556,160.52531483601592,720.1029968348038,392.2696073809684,240.78797225402386,1410.8140346151254,120.95921610882887,196.70003367230117,174.09083439962288,110.78507643612363,139.04657552697148,139.04657552697148,436.3575459626911
2011,west,California,63.305757963499225,75.7408175634723,981.239248434238,393.40006734460235,272.44085123577344,608.1874604350462,213.65693312680983,517.7506633443329,132.26381574516802,165.04715469055154,3412.858630210789,4712.88758838979,8125.746218600579,308.6155700720587,341.39890901744224,932.6294699979796,191.0477338541316,853.4972725436056,422.7920263990842,326.7029294902013,1674.2112061418275,120.95921610882887,170.69945450872112,188.78681392686374,144.6988753451411,136.78565559970372,188.78681392686374,694.1024176712236
2011,All,,56.522998181695726,54.26207825442791,940.5426897434172,402.44374705367363,252.09257189036296,600.2742406896087,197.83049363593508,460.0972051990032,124.35059599973059,136.78565559970372,2961.8051047208564,4338.7053404269645,7300.510445147822,253.2230318539969,279.2236110175769,808.2788739982491,169.56899454508718,780.0173749074013,408.09604687184316,290.52821065391606,1529.5123307966865,139.04657552697148,183.1345141086942,174.09083439962288,131.1333557815341,144.6988753451411,162.78623476328372,515.4897434170651
2010,northeast,New York,58.67557515249825,58.67557515249825,989.4312672774213,429.137049644742,248.5083182929337,641.9798222567454,212.84277261200342,497.0166365858674,132.30766946151562,171.4247195631811,3273.176692330538,4498.460761691531,7771.63745402207,268.06684334376644,293.3778757624912,866.3276096045328,180.6287313518083,759.330972561742,401.52501427886045,316.38790523405913,1503.7054259669644,156.46820040666194,170.27421808960273,184.0802357725435,149.56519156519158,154.16719745950516,151.86619451234836,607.4647780493934
2010,midwest,Iowa,46.02005894313587,47.170560416714274,824.9095565557104,392.3210024902333,251.9598227136689,576.4012382627767,184.0802357725435,444.09356880126114,118.50165177857487,98.94312672774213,2486.2336844029155,4115.343770989925,6601.5774553928395,227.79929176852252,266.91634187018803,769.6854858239475,156.46820040666194,801.8995270841425,365.85946859793023,288.77586986817767,1499.1034200726508,134.60867240867242,164.52171072171072,128.85616504078044,130.00666651435884,144.963185670878,165.67221219528915,437.19055995979073
2010,south,Florida,48.321061890292654,40.26755157524389,877.8326243403168,353.2039523885678,223.19728587420897,522.3276690045919,170.27421808960273,392.3210024902333,110.44814146352607,130.00666651435884,2657.658403966096,3836.9224143839533,6494.58081835005,208.2407667176898,220.89628292705214,677.6453679376756,151.86619451234836,696.0533915149301,381.96648922802774,240.4548079778849,1366.7957506111356,128.85616504078044,181.77923282538669,164.52171072171072,111.59864293710449,136.90967535582922,138.0601768294076,373.9129789129789
2010,west,California,64.42808252039022,60.97657809965503,950.3142171757556,407.27752164675246,288.77586986817767,615.5182883644422,208.2407667176898,456.74908501062345,117.3511503049965,148.41469009161318,3326.0997601151453,4503.062767585845,7828.012026227411,291.07687281533435,322.1404126019512,896.2406479175711,170.27421808960273,854.8225948687488,390.0199995430765,286.4748669210208,1584.2405291174523,127.70566356720205,161.07020630097557,159.9197048273971,141.5116812501428,141.5116812501428,161.07020630097557,566.0467250005712
2010,All,,52.923067784606246,49.47156336387106,901.993155285463,387.71899659591975,249.6588197665121,577.5517397363553,189.8327431404355,437.19055995979073,118.50165177857487,134.60867240867242,2882.006191313884,4169.41734024811,7051.4235315619935,241.6053094514633,266.91634187018803,781.1905005597314,162.22070777455392,767.3844828767908,383.1169907016061,276.1203536588152,1470.3408832331909,134.60867240867242,171.4247195631811,158.76920335381874,130.00666651435884,142.66218272372117,151.86619451234836,474.00660711429947
2009,northeast,New York,52.81013847156933,68.8827893107426,1055.0547229428744,431.6654796806537,264.05069235784663,646.3501730324681,215.83273984032684,499.40022250288393,125.13706724784906,202.05618197817833,3366.0723043182884,4641.551953055539,8007.624257373827,283.56748266255704,283.56748266255704,862.1829128727948,174.50306625388126,839.2219831025475,383.4475271631338,326.04520273751496,1577.4158752160056,152.6901829721461,189.42767060454216,194.0198565585917,159.57846190322036,136.61753213297285,160.72650839173275,537.2857566237924
2009,midwest,Iowa,42.477720074957936,53.95818496008171,874.8114242464311,383.4475271631338,237.645623122062,585.5037091413121,202.05618197817833,481.0314786866859,120.54488129379958,118.24878831677479,2696.7612015155732,4227.107170702571,6923.868372218145,213.53664686330205,241.0897625875991,707.1966369236239,160.72650839173275,851.8504944761836,370.81901578949766,320.3049702949532,1578.5639217045182,141.20971808702234,196.31594953561645,138.91362510999758,130.87729969041095,122.84097427082432,180.2432986964432,479.8834321981735
2009,south,Florida,49.3659990060322,41.32967358644557,951.7305389767604,359.33855090437385,264.05069235784663,538.4338031123046,180.2432986964432,421.3330612840423,112.50855587421292,143.5058110640471,2827.638501205984,3996.349826511584,6823.988327717567,206.64836793222776,212.3886003747897,667.0150098256909,160.72650839173275,745.0821710445325,377.7072947205719,260.6065528923095,1417.8374133127854,115.95269533975004,197.4639960241288,181.39134518495555,120.54488129379958,127.43316022487382,142.35776457553473,422.48110777255465
2009,west,California,57.40232442561883,68.8827893107426,1004.5406774483296,383.4475271631338,270.9389712889209,592.3919880723864,208.94446090925254,495.95608303734673,115.95269533975004,172.20697327685653,3306.373886915645,4618.591023285292,7924.964910200937,285.86357563958177,300.78817999024267,849.5544014991588,169.91088029983175,897.7723540166786,419.0369683070175,326.04520273751496,1677.2959197165826,123.98902075933668,187.1315776275174,194.0198565585917,144.65385755255946,118.24878831677479,174.50306625388126,608.4646389115596
2009,All,,50.51404549454458,56.25427793710646,965.5070968389086,383.4475271631338,259.4585064037971,580.9115231872627,198.61204251264115,466.1068743360249,117.10074182826244,154.98627594917085,3006.733753413914,4308.61847138695,7315.352224800866,239.94171609908676,252.5702274727229,753.1184964641193,165.31869434578223,820.8532392863492,386.89166662867103,300.78817999024267,1541.8264340721219,130.87729969041095,192.8718100700793,176.79915923090599,135.46948564446046,126.28511373636145,161.87455488024509,499.40022250288393
2008,northeast,New York,61.62157376482782,65.2463722215824,1111.604860071404,463.974202464586,282.73427962685713,699.5861021536335,235.6118996890476,557.0106961879535,137.74234135667393,201.78044742600486,3549.885955314984,4858.4381982033865,8408.32415351837,288.7756103881147,292.40040884486933,875.9929603823564,211.44657664401703,825.2457819877922,425.30968559253716,345.5641195439364,1614.2435794080386,157.0745997926984,186.07298744673503,222.3209720142808,164.32419670620752,130.4927444431648,161.9076644017045,549.7610992744443
2008,midwest,Iowa,53.163710699067146,54.37197685131867,906.1996141886444,385.43690256823686,269.4433519520903,583.5925515374871,198.1556489692503,508.6800500978924,118.41008292064954,115.99355061614649,2945.7528791892205,4262.762985143384,7208.515864332604,211.44657664401703,240.4449642980537,714.0852959806517,193.32258436024415,828.8705804445468,380.60383795923065,315.35746573764834,1550.2054733387079,122.03488137740412,182.4481889899804,163.11593055395602,135.3258090521709,126.86794598641022,167.94899516296212,543.7197685131868
2008,south,Florida,59.20504146032477,47.122379937809505,1018.5683663480363,386.64516872048836,293.60867499712083,570.3016238627202,183.65645514223198,473.6403316825982,119.61834907290108,143.78367211793164,3159.615988137741,4221.6819359668325,7381.297924104572,218.69617355752618,228.3623027755384,700.7943683058852,194.53085051249568,753.9580790049522,401.14436254750666,279.1094811701025,1458.3772457675918,122.03488137740412,210.23831049176556,189.6977859034896,125.65967983415872,128.07621213866176,136.53407520442244,470.0155332258437
2008,west,California,74.91250143959462,77.32903374409767,1072.940343199355,418.060088679028,304.48307036738464,637.9645283888058,219.9044397097777,571.5098900149718,136.53407520442244,172.7820597719682,3500.347043072671,5002.2218703213175,8502.568913393989,333.4814580214212,340.7310549349304,956.9467925832088,219.9044397097777,919.4905418634113,457.9328717033284,351.6054503051941,1762.8603161349765,123.24314752965564,199.3639151215018,200.57218127375333,152.24153518369232,130.4927444431648,170.36552746746514,625.8818668662905
2008,All,,61.62157376482782,59.20504146032477,1022.193164804791,407.18569330876437,288.7756103881147,612.5909391915237,205.4052458827594,519.5544454681562,125.65967983415872,154.65806748819534,3259.9020787746167,4523.748474029713,7784.8588189565835,256.1524242773235,268.2350857998388,793.8308620292528,202.9887135782564,821.6209835310376,413.2270240700219,315.35746573764834,1576.7873286882416,128.07621213866176,196.94738281699875,192.11431820799262,140.158873661177,129.28447829091328,155.86633364044687,536.4701715996775
2007,northeast,New York,56.99167056480211,55.725188996695394,1053.7126646647855,429.3372515881759,262.16168459808966,626.9083762128232,198.837606192754,506.5926272426854,117.78278583392435,201.37056932896743,3576.543948333359,4553.001237343636,8129.545185676993,259.62872146187624,273.56001871105013,819.4135745650435,191.23871678411373,792.8174616348025,421.7383621795356,315.35391045857165,1546.373994658297,153.2442697409123,188.7057536479003,191.23871678411373,168.44204855819288,117.78278583392435,158.3101960133392,643.3726365982104
2007,midwest,Iowa,41.79389174752154,53.19222586048197,875.1387635617392,396.40873081740125,254.56279518944942,562.3178162393808,165.90908542197946,474.9305880400176,110.18389642528408,121.58223053824447,3218.1296645591588,4118.598059483033,7336.727724042191,203.9035324651809,241.8979795083823,691.4989361862656,183.63982737547343,797.8833879072295,396.40873081740125,291.29076066454417,1514.7119554556293,138.04649092363178,177.30741953493992,141.84593562795192,132.9805646512049,112.7168595614975,158.3101960133392,634.5072656214635
2007,south,Florida,53.19222586048197,39.26092861130812,975.1908074421693,385.01039670444084,277.35946341537027,554.7189268307405,169.70853012629962,463.5322539270571,113.98334112960421,130.4476015149915,3128.2094732235823,4193.320472001328,7320.263463656805,221.6342744186749,224.16723755488832,699.0978255949059,197.57112462464733,787.7515353623758,411.60650963468186,267.22761087051657,1500.7806582064554,122.8487121063512,202.63705089707418,187.4392720797936,129.1811199468848,124.11519367445791,148.17834346848542,483.7959590167646
2007,west,California,64.5905599734424,79.78833879072295,1051.1797015285722,409.0735464984684,297.62316850507773,607.9111526912226,198.837606192754,534.4552217410331,122.8487121063512,187.4392720797936,3784.24692550286,4840.4925533038595,8626.005960374825,295.09020536886425,305.22205791371795,877.6717266979524,203.9035324651809,929.5974709903276,463.5322539270571,330.5516892758522,1768.0082690769718,124.11519367445791,182.37334580736675,195.03816148843387,150.7113066046989,126.64815681067135,172.24149326251305,618.0430052360763
2007,All,,54.458707428588674,54.458707428588674,984.0561784189164,401.4746570898282,273.56001871105013,582.5815213290883,181.10686423926003,490.12836685729815,115.24982269771091,154.51075130901904,3378.9728237087115,4388.358633489762,7767.331457198474,240.63149794027558,255.8292767575561,759.8889408640282,195.03816148843387,823.2130192693637,421.7383621795356,296.35668693697085,1571.703626020431,131.71408308309822,189.97223521600705,179.8403826711533,141.84593562795192,121.58223053824447,157.04371444523247,578.782076624768
2006,northeast,New York,47.997635239567245,54.483802163833076,1061.1369088098918,419.0063833075734,282.79687789799067,618.7803245749614,199.77394126738795,492.948686244204,111.5620710973725,175.12650695517777,3576.472442040185,4492.319211746522,8068.791653786708,273.7162442040185,269.82454404945906,823.7431993817619,182.9099072642968,754.989829984544,412.5202163833076,310.0387789799073,1495.7100927357035,155.66800618238022,182.9099072642968,216.6379752704792,159.55970633693974,119.34547140649151,162.15417310664606,673.2641267387945
2006,midwest,Iowa,37.61976816074189,49.294868624420396,957.3582380216384,387.8727820710974,290.58027820710976,561.702055641422,173.8292735703246,473.49018547140656,105.07590417310664,132.31780525502322,3246.975162287481,4228.9808346213285,7475.9559969088095,211.44904173106644,233.50200927357034,687.5336939721792,172.53204018547143,810.7708655332303,411.22298299845454,300.9581452859352,1547.5994281298301,147.88460587326122,201.07117465224118,149.18183925811437,131.02057187017002,111.5620710973725,171.23480680061826,678.4530602782071
2006,south,Florida,42.808701700154565,42.808701700154565,991.0863060278207,359.3336476043277,299.66091190108193,527.9739876352396,168.64034003091191,425.4925502318393,103.77867078825348,141.3984389489954,3262.541962905719,4065.5294281298297,7328.071391035551,223.124142194745,203.66564142194747,664.1834930448223,176.4237403400309,739.4230293663062,422.8980834621329,250.36604327666154,1456.7930911901087,116.75100463678517,211.44904173106644,177.72097372488412,116.75100463678517,120.64270479134468,147.88460587326122,474.7874188562597
2006,west,California,64.86166924265842,83.0229366306028,1166.2128129829985,437.1676506955178,355.44194744976824,647.3194590417311,210.1518083462133,556.5131221020093,129.72333848531684,198.47670788253484,4073.312828438949,5212.283740340031,9285.59656877898,317.8221792890263,343.7668469860897,983.3029057187018,201.07117465224118,988.4918392581143,482.57081916537874,355.44194744976824,1858.9354404945905,138.80397217928905,211.44904173106644,194.58500772797532,180.3154404945904,141.3984389489954,173.8292735703246,865.2546676970635
2006,All,,47.997635239567245,55.78103554868625,1033.8950077279753,394.35894899536316,306.14707882534776,578.5660896445131,185.5043740340031,477.38188562596605,111.5620710973725,158.2624729520865,3494.746738794436,4432.6464760432755,7927.393214837713,250.36604327666154,252.96051004636783,767.9621638330757,181.61267387944358,813.3653323029367,430.6814837712519,295.76921174652244,1572.24686244204,136.2095054095827,203.66564142194747,182.9099072642968,141.3984389489954,123.237171561051,162.15417310664606,644.7249922720248
2005,northeast,New York,49.266742464304606,49.266742464304606,1178.4072184029615,460.7106187202538,323.5626599682708,676.419058699101,215.7084399788472,564.5702379693283,123.83262295081968,210.38230565838185,3794.870703331571,4853.439899524062,8648.310602855632,288.9427868852459,284.9481861448969,868.159894235854,201.06157059756745,817.5616181914331,407.4492755156002,363.50866737176096,1565.8834902168167,166.44169751454257,217.0399735589635,211.71383923849817,169.10476467477525,126.49569011105235,167.7732310946589,587.2063088313063
2005,midwest,Iowa,34.619873083024856,53.261343204653635,948.0519090428346,414.10694341618205,292.93738762559485,604.5162453728186,190.40930195663668,520.6296298254892,110.51728714965628,113.18035430988894,3358.1276890534114,4303.516530936014,7661.644219989424,199.73003701745108,233.01837652035962,688.4028609201482,199.73003701745108,818.8931517715496,399.46007403490216,319.56805922792176,1541.9158857747225,145.1371602326811,199.73003701745108,161.11556319407725,141.14255949233208,115.84342147012163,158.45249603384454,612.5054468535168
2005,south,Florida,39.94600740349022,39.94600740349022,974.6825806451612,359.514066631412,302.2581226864093,532.6134320465362,171.76783183500794,442.06914859862513,105.19115282919093,133.15335801163405,3302.2032786885247,4009.2476097303015,7311.450888418827,198.39850343733474,197.0669698572184,632.4784505552618,182.42010047593868,749.6534056054998,387.47627181385513,259.64904812268645,1427.403997884717,118.50648863035431,209.05077207826545,171.76783183500794,118.50648863035431,118.50648863035431,145.1371602326811,466.03675304071925
2005,west,California,53.261343204653635,85.2181491274458,1021.2862559492332,408.78080909571656,295.60045478582765,607.1793125330512,197.0669698572184,533.9449656266526,119.83802221047064,166.44169751454257,3745.6039608672654,4696.318937070334,8440.591364357484,274.29591750396617,284.9481861448969,830.8769539925966,202.39310417768377,896.1220994182972,431.41687995769433,331.5518614489688,1703.0314489688,134.48489159175043,190.40930195663668,179.757033315706,155.78942887361185,115.84342147012163,170.4362982548916,669.7613907985193
2005,All,,43.94060814383924,54.59287678476996,1017.2916552088844,402.1231411951349,303.5896562665256,592.5324431517716,190.40930195663668,503.31969328397673,113.18035430988894,150.46329455314648,3507.259450026441,4390.066213643575,7897.325663670016,233.01837652035962,242.33911158117402,735.00653622422,194.4039026969857,810.9039502908514,403.45467477525114,308.915790586991,1541.9158857747225,137.14795875198308,203.7246377578001,178.42549973558963,141.14255949233208,118.50648863035431,158.45249603384454,567.2333051295611
2004,northeast,New York,64.35166394779772,49.29063621533442,1380.137814029364,473.7377814029363,382.0024306688418,713.3450407830342,240.97644371941269,570.9498694942904,127.33414355628058,224.54623164763456,3741.9807993474706,4975.615889070146,8718.965872756933,284.79034257748776,291.636264274062,873.5396084828711,213.59275693311585,691.4380913539967,382.0024306688418,357.35711256117446,1437.643556280587,184.8398858075041,258.7758401305057,265.62176182707987,173.8864110929853,121.85740619902121,187.57825448613377,855.7402120717783
2004,midwest,Iowa,43.813898858075035,60.24411092985318,1069.332969004894,417.60122349102767,331.3426101141925,610.6562153344207,193.05499184339317,490.16799347471454,113.64230016313213,124.59577487765091,3290.1499673735725,4366.3288580750395,7656.478825448613,202.63928221859703,234.1305220228385,698.2840130505708,187.57825448613377,766.7432300163133,380.6332463295269,302.5897389885808,1497.8876672104404,162.93293637846656,232.76133768352364,173.8864110929853,153.34864600326264,106.79637846655793,176.62477977161498,584.6417128874389
